time,patch,S_visitor,S_resident_home,S_resident_away,I_visitor,I_resident_home,I_resident_away,P_visitor,P_resident_home,P_resident_away,incidence_resident,incidence_traveller
748,2,57,311,63,11,108,13,0,5,0,0,0
748,3,54,293,39,9,144,20,0,3,1,0,1
748,4,50,289,31,15,147,29,1,4,0,1,0
749,0,56,380,61,21,50,8,0,1,0,0,0
749,1,41,359,63,20,69,9,0,0,0,0,0
749,2,56,313,62,9,101,19,0,5,0,1,0
749,3,46,298,34,12,144,21,0,3,0,1,1
749,4,52,290,31,15,155,20,0,4,0,0,1
750,0,50,376,64,18,53,6,0,1,0,1,0
750,1,45,363,58,17,70,9,0,0,0,1,0
750,2,54,325,52,9,100,18,0,5,0,0,0
750,3,52,291,41,12,148,17,0,3,0,0,0
750,4,52,284,38,17,151,23,0,4,0,0,0
751,0,62,384,57,18,52,6,0,1,0,0,0
751,1,44,372,49,18,69,10,1,0,0,0,0
751,2,40,323,54,12,101,17,0,4,1,0,0
751,3,46,290,42,10,147,18,0,3,0,0,1
751,4,46,288,36,16,149,23,0,4,0,0,0
752,0,62,385,56,19,53,5,0,1,0,0,0
752,1,48,370,51,19,70,9,0,0,0,0,0
752,2,50,319,61,13,100,18,0,2,0,0,0
752,3,51,294,42,8,143,18,0,3,0,0,0
752,4,43,279,44,12,152,21,0,4,0,2,0
753,0,57,386,55,22,52,6,0,1,0,0,0
753,1,44,360,61,16,70,9,0,0,0,0,0
753,2,56,324,56,14,100,18,0,2,0,0,0
753,3,53,290,45,8,140,22,0,3,0,2,0
753,4,45,284,38,13,156,18,0,4,0,2,0
754,0,62,392,49,28,50,8,0,1,0,0,0
754,1,46,357,62,17,70,10,0,1,0,2,0
754,2,51,323,57,18,100,18,0,2,0,0,0
754,3,57,289,47,9,139,22,0,2,1,0,0
754,4,44,276,45,13,148,27,1,4,0,2,0
755,0,54,391,51,25,50,7,0,1,0,0,1
755,1,41,357,62,17,74,6,1,1,0,0,0
755,2,45,327,52,20,97,22,0,2,0,0,0
755,3,61,293,44,10,136,24,0,3,0,0,0
755,4,47,280,39,15,149,28,0,3,1,3,0
756,0,55,382,58,24,50,9,0,1,0,2,0
756,1,54,367,51,14,74,7,1,1,0,1,0
756,2,49,331,49,26,104,14,0,2,0,0,0
756,3,50,285,48,7,132,32,0,3,0,4,0
756,4,47,269,49,18,150,27,0,4,1,1,0
757,0,47,379,61,25,50,9,0,1,0,0,0
757,1,43,373,45,21,69,12,1,1,0,0,0
757,2,52,333,47,28,102,16,0,2,0,1,0
757,3,48,282,51,7,119,45,0,3,0,0,0
757,4,48,284,34,25,153,24,0,4,1,1,0
758,0,45,386,54,23,50,9,0,1,0,0,0
758,1,46,375,43,25,71,10,1,1,0,0,0
758,2,50,341,39,24,98,20,0,2,0,0,0
758,3,48,280,55,10,125,37,0,3,0,1,0
758,4,43,277,41,20,150,26,0,5,1,0,0
759,0,48,386,54,19,50,9,0,1,0,0,0
759,1,43,373,45,24,72,9,1,1,0,1,1
759,2,53,331,48,22,101,18,0,2,0,1,0
759,3,48,289,46,13,134,28,0,3,0,2,0
759,4,41,278,40,15,147,29,0,5,1,0,0
760,0,38,386,54,15,47,12,0,1,0,0,0
760,1,47,377,41,17,71,10,0,1,0,1,0
760,2,46,335,44,20,100,19,0,2,0,0,0
760,3,47,295,40,15,143,18,0,4,0,0,0
760,4,40,277,39,17,153,25,0,6,0,2,0
761,0,37,384,56,20,45,14,0,1,0,0,0
761,1,48,378,41,18,67,13,1,1,0,0,0
761,2,53,332,48,19,97,21,0,2,0,0,0
761,3,51,295,40,20,144,17,0,3,1,0,0
761,4,43,270,47,18,147,30,0,6,0,1,0
762,0,42,385,55,20,41,18,1,1,0,0,1
762,1,46,365,54,18,68,12,1,1,0,0,0
762,2,56,341,39,19,101,17,0,2,0,0,0
762,3,55,292,42,19,146,16,0,2,2,2,0
762,4,46,260,55,17,149,30,0,6,0,1,0
763,0,40,383,59,25,48,10,1,0,0,0,0
763,1,46,366,54,18,64,15,1,1,0,0,0
763,2,56,336,43,15,102,17,0,1,1,2,0
763,3,61,288,45,18,143,20,1,2,2,1,0
763,4,49,265,51,12,153,26,0,5,0,1,0
764,0,48,384,59,17,44,13,1,0,0,0,0
764,1,44,367,53,17,66,13,1,1,0,0,0
764,2,54,337,41,22,106,14,0,1,1,1,0
764,3,57,285,49,19,141,21,1,3,1,0,0
764,4,46,268,47,14,151,28,0,5,1,1,0
765,0,43,391,52,16,47,10,1,0,0,0,0
765,1,37,363,57,17,66,13,1,1,0,1,0
765,2,58,340,36,18,109,13,0,2,0,2,0
765,3,51,286,47,19,140,23,0,3,1,2,0
765,4,49,270,46,14,152,25,0,6,1,0,0
766,0,39,387,56,14,49,8,1,0,0,0,0
766,1,41,371,49,15,69,10,2,1,0,0,0
766,2,56,332,43,21,112,11,0,1,1,1,0
766,3,54,283,49,16,139,25,0,3,1,1,0
766,4,49,273,42,12,154,24,0,6,1,1,0
767,0,44,386,58,17,45,11,1,0,0,0,0
767,1,40,365,55,21,66,13,2,1,0,0,0
767,2,57,336,38,18,104,20,0,1,1,1,0
767,3,53,284,47,19,143,23,0,1,2,2,0
767,4,50,267,46,16,156,24,1,6,1,2,0
768,0,42,385,60,20,46,9,1,0,0,0,0
768,1,40,370,50,22,68,11,2,1,0,1,0
768,2,52,336,39,13,104,19,0,1,1,1,0
768,3,52,279,55,15,139,24,0,1,2,0,0
768,4,56,275,38,18,155,25,1,6,1,2,0
769,0,41,384,61,22,50,5,1,0,0,0,0
769,1,44,367,53,26,67,12,1,1,0,0,0
769,2,45,338,36,17,105,19,0,0,2,1,0
769,3,48,286,47,15,138,26,0,1,2,2,0
769,4,57,273,38,16,148,34,2,7,0,3,0
770,0,46,390,55,21,50,5,1,0,0,0,0
770,1,49,359,63,25,66,11,1,1,0,0,0
770,2,44,341,33,13,104,20,0,0,2,0,0
770,3,43,282,51,16,143,21,0,1,2,0,1
770,4,60,270,40,13,152,31,2,7,0,2,0
771,0,38,395,51,19,47,7,0,0,0,1,0
771,1,55,370,53,27,64,12,1,1,0,0,0
771,2,33,335,39,14,105,19,0,0,2,0,1
771,3,39,288,44,13,139,26,0,2,1,1,0
771,4,55,276,33,15,160,24,2,7,0,1,0
772,0,36,395,50,12,48,7,1,0,0,1,0
772,1,47,371,52,21,69,7,0,1,0,1,0
772,2,36,339,37,15,108,14,0,1,1,0,0
772,3,41,281,50,13,146,20,1,2,1,1,0
772,4,57,282,28,12,158,25,2,5,2,1,0
773,0,45,392,54,13,45,9,0,0,0,0,0
773,1,58,365,57,18,68,9,0,0,1,0,0
773,2,34,335,45,19,110,9,1,0,1,0,0
773,3,48,275,55,17,143,23,1,3,1,1,1
773,4,54,281,28,12,155,29,2,6,1,1,0
774,0,43,396,51,13,43,10,0,0,0,0,0
774,1,55,367,55,26,71,6,0,0,1,0,1
774,2,27,328,53,18,104,15,2,0,0,0,0
774,3,54,280,51,16,141,24,1,3,1,0,1
774,4,57,284,26,11,154,29,1,5,2,0,0
775,0,46,397,48,11,47,8,1,0,0,2,0
775,1,53,373,48,25,71,7,0,0,1,0,0
775,2,35,334,47,18,107,12,2,0,0,0,0
775,3,41,279,53,13,138,26,1,3,1,0,1
775,4,53,277,32,10,161,24,1,3,3,2,0
776,0,45,402,43,14,47,8,1,0,0,0,1
776,1,47,371,51,22,67,10,0,0,1,0,0
776,2,37,337,41,18,108,14,2,0,0,2,0
776,3,39,284,50,14,134,30,1,1,1,1,0
776,4,48,276,31,16,165,22,1,3,3,3,0
777,0,45,395,50,21,48,7,1,0,0,0,0
777,1,48,374,48,20,65,12,0,1,0,0,1
777,2,43,334,43,24,109,13,1,1,0,1,0
777,3,31,284,50,16,132,32,0,2,0,0,0
777,4,54,276,30,15,156,32,0,4,2,1,0
778,0,42,392,52,19,44,12,0,0,0,1,0
778,1,51,369,52,24,66,12,0,1,0,1,0
778,2,48,333,44,26,109,13,1,1,0,1,0
778,3,38,284,49,18,129,36,0,2,0,1,0
778,4,58,266,40,16,158,30,0,5,1,2,0
779,0,42,389,55,18,42,14,1,0,0,1,0
779,1,51,356,64,27,68,11,0,1,0,0,0
779,2,54,337,38,27,107,17,1,1,0,2,1
779,3,38,286,46,20,137,29,1,2,0,1,0
779,4,64,259,46,19,150,40,0,2,3,2,0
780,0,43,390,53,18,49,8,0,0,0,1,1
780,1,51,357,63,23,70,9,0,1,0,0,0
780,2,51,327,48,24,106,18,1,1,0,0,0
780,3,44,290,44,10,138,26,0,2,0,1,0
780,4,58,266,39,17,159,31,0,4,1,1,0
781,0,36,385,59,20,50,6,0,0,0,0,0
781,1,47,353,66,17,72,8,0,1,0,1,0
781,2,48,338,38,22,108,15,1,1,0,0,0
781,3,48,297,34,13,141,26,0,2,0,3,0
781,4,57,266,39,15,157,32,0,5,1,0,0
782,0,33,391,53,19,46,9,0,1,0,0,0
782,1,43,353,66,15,70,10,0,1,0,0,0
782,2,50,336,39,22,109,15,1,1,0,1,0
782,3,54,288,40,11,143,26,0,3,0,3,0
782,4,57,267,39,16,165,23,0,5,1,1,0
783,0,20,382,62,13,46,8,0,2,0,0,0
783,1,44,361,58,12,70,10,0,1,0,0,0
783,2,51,341,34,16,106,18,2,1,0,0,0
783,3,50,289,38,15,150,20,0,3,0,1,0
783,4,61,272,34,17,171,17,0,4,2,1,0
784,0,21,380,65,15,47,6,0,1,1,0,0
784,1,42,370,50,13,71,8,0,1,0,1,1
784,2,56,336,39,12,107,17,3,1,0,0,0
784,3,48,282,45,17,152,17,0,4,0,0,1
784,4,67,272,35,11,166,20,0,5,2,1,0
785,0,29,390,55,14,45,8,2,1,1,0,0
785,1,43,371,48,15,71,9,0,1,0,1,0
785,2,47,329,46,17,110,14,4,0,1,0,0
785,3,53,277,47,12,151,21,0,3,1,3,0
785,4,61,268,37,13,169,19,0,4,3,3,1
786,0,33,394,51,17,49,4,1,2,0,1,0
786,1,55,375,46,13,69,10,0,0,0,0,0
786,2,42,331,44,14,111,13,3,1,0,0,0
786,3,47,274,49,10,151,22,1,3,1,1,0
786,4,53,265,40,14,169,19,0,3,4,0,1
787,0,32,387,58,21,48,5,1,2,0,0,0
787,1,64,378,42,12,70,10,0,0,0,1,0
787,2,43,317,58,12,109,14,1,2,0,0,0
787,3,53,282,41,12,151,22,2,3,1,1,0
787,4,53,257,46,18,167,24,0,3,3,3,0
788,0,33,393,52,19,50,3,0,2,0,0,1
788,1,56,371,49,13,67,13,0,0,0,0,0
788,2,46,319,55,14,109,15,2,2,0,1,0
788,3,49,277,44,12,152,23,2,3,1,3,0
788,4,55,264,39,15,173,19,0,2,3,0,0
789,0,32,394,51,15,50,3,0,2,0,0,0
789,1,51,368,53,10,69,10,0,0,0,0,0
789,2,53,321,51,12,114,12,2,2,0,3,0
789,3,54,278,42,12,147,28,1,4,1,3,0
789,4,48,260,41,17,181,13,0,3,2,2,0
790,0,36,385,60,11,50,3,0,2,0,0,0
790,1,51,369,51,12,71,9,0,0,0,1,0
790,2,50,321,52,14,115,10,0,2,0,0,1
790,3,53,277,44,16,145,28,1,6,0,0,1
790,4,54,266,37,14,176,17,0,3,1,0,0
791,0,49,386,60,14,46,6,0,1,1,0,0
791,1,49,358,62,11,73,7,0,0,0,0,0
791,2,55,319,55,14,109,15,1,2,0,0,1
791,3,58,277,43,16,150,23,1,7,0,0,0
791,4,52,260,43,14,175,18,0,3,1,1,0
792,0,56,381,64,15,47,6,0,2,0,1,0
792,1,51,358,62,10,71,9,0,0,0,0,0
792,2,56,324,50,15,106,18,0,2,0,1,0
792,3,57,276,44,18,145,29,1,5,1,1,0
792,4,43,259,43,20,178,16,1,3,1,1,0
793,0,53,386,60,13,42,10,0,2,0,0,1
793,1,53,357,62,14,71,10,0,0,0,0,0
793,2,59,328,46,17,108,16,0,2,0,0,0
793,3,53,272,47,16,147,28,1,5,1,1,0
793,4,38,260,41,20,178,16,1,4,1,1,0
794,0,45,384,62,15,45,7,0,2,0,0,1
794,1,51,364,56,16,69,11,0,0,0,0,0
794,2,64,324,51,17,109,14,0,2,0,0,0
794,3,44,281,40,14,148,25,1,6,0,0,0
794,4,48,252,43,16,179,21,0,4,1,5,0
795,0,38,381,64,16,48,5,0,2,0,1,0
795,1,56,366,53,24,70,11,0,0,0,2,0
795,2,63,330,44,12,103,21,0,2,0,2,0
795,3,43,279,43,13,155,17,1,6,0,1,0
795,4,45,251,41,10,182,21,0,4,1,3,0
796,0,42,385,61,19,46,6,0,2,0,0,0
796,1,51,363,57,20,71,9,0,0,0,0,0
796,2,55,331,43,16,104,20,0,2,0,0,0
796,3,43,274,49,14,157,14,0,6,0,0,0
796,4,55,258,36,7,175,27,0,4,0,0,0
797,0,55,380,67,23,46,4,0,3,0,0,0
797,1,59,353,64,26,72,11,0,0,0,2,0
797,2,62,327,45,14,102,24,0,2,0,2,0
797,3,45,270,52,18,150,22,0,6,0,1,0
797,4,44,257,37,10,173,30,0,3,0,2,2
798,0,47,386,61,20,46,4,0,3,0,0,0
798,1,60,357,60,19,74,9,0,0,0,1,0
798,2,56,334,38,14,107,19,0,2,0,0,0
798,3,46,276,46,14,151,21,0,6,0,2,0
798,4,40,251,44,13,175,27,0,3,0,1,0
799,0,56,387,60,21,45,5,1,3,0,0,0
799,1,57,345,72,19,74,9,1,0,0,0,0
799,2,50,334,39,16,105,20,0,2,0,0,0
799,3,51,277,44,11,150,22,0,6,1,3,0
799,4,42,256,41,14,175,25,0,2,1,1,0
800,0,62,391,55,21,46,5,1,3,0,0,0
800,1,54,349,69,18,71,11,1,0,0,0,0
800,2,49,326,46,14,107,19,0,2,0,1,0
800,3,53,269,52,12,151,21,0,6,1,0,0
800,4,49,251,45,15,177,24,0,2,1,1,1
801,0,52,389,57,18,43,8,1,3,0,0,1
801,1,52,351,68,18,75,6,1,0,0,0,0
801,2,52,328,42,16,109,19,0,2,0,1,0
801,3,48,272,49,9,152,19,0,7,1,0,0
801,4,52,256,40,15,177,24,0,2,1,1,0
802,0,56,389,58,22,43,7,1,3,0,0,0
802,1,54,350,69,23,71,10,1,0,0,0,0
802,2,57,323,47,15,109,19,0,2,0,0,0
802,3,44,265,56,12,149,22,0,7,1,0,0
802,4,60,253,41,15,174,29,0,2,1,3,0
803,0,45,391,57,25,43,6,2,3,0,0,1
803,1,59,364,54,17,72,10,1,0,0,1,0
803,2,48,328,42,19,110,18,0,2,0,0,0
803,3,43,263,59,12,148,22,0,7,1,0,0
803,4,55,258,38,11,173,28,0,1,2,0,0
804,0,48,388,61,20,44,4,2,3,0,0,0
804,1,61,359,59,19,74,7,2,1,0,0,0
804,2,52,317,51,16,111,19,0,2,0,2,0
804,3,44,274,48,14,146,23,0,6,3,0,0
804,4,57,253,43,13,172,29,0,2,1,0,0
805,0,56,389,60,19,44,4,1,3,0,0,0
805,1,59,358,61,18,73,7,1,1,0,0,0
805,2,48,316,52,18,114,16,0,2,0,1,0
805,3,53,270,54,15,141,27,0,7,1,0,0
805,4,57,250,46,16,168,32,0,3,1,0,0
806,0,49,386,62,20,41,7,1,4,0,1,0
806,1,53,365,53,20,70,10,1,1,1,1,2
806,2,51,316,51,15,109,22,1,2,0,0,0
806,3,51,273,51,19,148,20,0,6,2,0,0
806,4,54,254,41,14,171,29,1,4,1,1,0
807,0,46,390,58,14,39,9,1,4,0,0,0
807,1,53,370,49,22,67,12,0,1,1,0,0
807,2,53,319,47,24,112,20,1,2,0,1,0
807,3,50,270,54,19,144,24,0,7,1,0,0
807,4,46,253,40,14,174,28,1,4,1,3,0
808,0,46,386,62,11,42,6,1,4,0,0,0
808,1,51,367,54,24,71,6,0,2,0,0,0
808,2,55,314,53,17,110,21,1,2,0,1,0
808,3,47,273,51,18,148,19,0,8,1,0,0
808,4,55,258,34,10,175,28,0,4,1,1,0
809,0,44,385,62,13,40,9,1,4,0,1,0
809,1,49,367,53,23,67,11,0,2,0,1,0
809,2,51,315,54,18,115,15,0,1,0,1,0
809,3,51,273,51,18,145,22,0,9,0,1,0
809,4,54,264,29,12,174,27,0,5,1,1,0
810,0,38,393,54,15,41,8,1,3,1,0,0
810,1,42,375,46,19,67,10,0,2,0,0,0
810,2,47,318,51,18,115,15,0,1,0,0,0
810,3,45,279,44,22,144,24,0,9,0,2,0
810,4,54,262,31,13,171,30,1,5,1,1,0
811,0,36,394,53,18,40,9,1,3,1,0,0
811,1,44,368,54,17,69,7,0,2,0,0,0
811,2,43,325,45,16,114,15,0,1,0,0,0
811,3,53,281,42,23,146,22,0,8,1,3,0
811,4,56,256,38,12,167,33,2,5,1,0,0
812,0,39,388,59,14,41,8,1,3,1,0,0
812,1,39,368,54,16,70,6,0,2,0,0,0
812,2,52,326,44,17,115,14,0,0,1,1,0
812,3,55,281,41,21,149,20,1,9,0,2,0
812,4,50,256,37,14,167,34,1,5,1,3,0
813,0,44,384,62,14,42,8,0,3,1,1,0
813,1,42,361,60,12,70,7,0,2,0,1,1
813,2,52,326,43,16,118,12,0,0,1,1,0
813,3,58,290,32,21,152,17,1,9,0,1,0
813,4,44,252,43,12,169,31,1,5,0,0,0
814,0,40,391,57,16,38,11,0,3,0,0,0
814,1,48,353,65,21,72,8,0,2,0,3,0
814,2,42,316,54,11,113,16,1,0,1,0,1
814,3,64,289,35,18,149,19,1,7,1,0,0
814,4,54,254,37,19,173,31,0,5,0,3,0
815,0,44,397,52,15,41,8,0,2,0,0,0
815,1,45,355,64,22,69,10,0,2,0,0,0
815,2,42,323,48,12,111,17,0,0,1,0,0
815,3,58,290,35,19,147,20,1,8,0,0,0
815,4,51,251,41,20,170,33,0,5,0,1,0
816,0,47,394,54,13,45,5,0,2,0,1,0
816,1,45,353,66,20,70,9,1,2,0,0,1
816,2,57,315,53,13,117,14,0,0,1,3,0
816,3,53,287,38,17,151,17,1,6,1,2,0
816,4,43,259,34,11,174,29,0,4,0,0,0
817,0,45,401,47,17,43,6,0,3,0,0,0
817,1,45,357,62,14,68,10,1,3,0,0,0
817,2,54,322,46,20,118,13,0,1,0,0,0
817,3,49,288,37,20,147,21,0,6,1,0,0
817,4,41,252,42,11,170,32,0,4,0,0,0
818,0,42,387,60,15,45,5,0,3,0,1,0
818,1,47,357,63,15,66,11,1,3,0,0,0
818,2,62,322,47,23,119,11,0,1,0,0,0
818,3,56,289,38,20,141,25,0,6,1,1,1
818,4,43,250,42,12,171,33,0,4,0,3,0
819,0,37,386,60,22,47,4,0,3,0,1,1
819,1,55,357,64,17,66,10,1,3,0,0,0
819,2,55,320,50,12,115,15,1,0,0,2,1
819,3,61,282,44,21,148,19,0,6,1,1,0
819,4,50,249,40,11,171,35,0,4,1,2,0
820,0,42,392,53,15,48,4,0,3,0,1,0
820,1,56,365,55,17,63,13,1,4,0,0,1
820,2,46,319,50,16,113,18,1,0,0,0,0
820,3,53,282,45,22,149,17,1,6,1,1,1
820,4,47,246,41,11,179,29,0,3,2,2,1
821,0,46,391,54,15,49,3,0,2,1,0,0
821,1,63,358,62,11,66,10,1,4,0,0,0
821,2,47,323,45,17,118,14,1,0,0,1,0
821,3,48,281,48,15,148,17,2,5,1,0,0
821,4,47,246,42,13,179,27,0,4,2,1,0
822,0,52,404,41,18,46,6,0,2,1,0,1
822,1,56,367,53,11,67,9,1,4,0,0,0
822,2,32,323,44,14,119,14,1,0,0,1,0
822,3,46,275,53,17,147,20,2,4,1,3,0
822,4,46,246,41,14,182,25,0,4,2,0,0
823,0,48,405,40,20,43,9,0,2,1,0,0
823,1,47,369,51,15,65,11,1,3,1,0,0
823,2,34,333,34,14,113,20,1,0,0,0,0
823,3,41,284,46,18,145,21,3,3,1,0,0
823,4,40,246,39,15,187,21,0,5,2,2,0
824,0,50,393,51,22,46,7,1,3,0,1,0
824,1,49,362,57,14,68,9,1,3,1,1,0
824,2,40,337,31,12,114,18,1,0,0,0,0
824,3,41,277,52,13,143,23,2,3,2,1,0
824,4,49,246,38,15,190,19,0,5,2,1,0
825,0,45,387,55,21,47,8,1,3,0,1,1
825,1,55,356,64,17,66,9,1,2,3,0,0
825,2,48,332,35,15,118,15,1,0,0,0,0
825,3,46,282,48,8,142,23,1,3,2,0,0
825,4,41,249,33,11,195,17,1,6,0,4,1
826,0,50,383,58,22,48,8,1,3,0,2,0
826,1,51,359,61,17,68,7,1,1,4,0,0
826,2,44,324,42,13,119,15,1,0,0,1,0
826,3,50,292,41,13,139,23,2,3,2,0,1
826,4,44,245,37,10,190,22,1,6,0,0,0
827,0,44,391,50,21,49,6,1,4,0,0,0
827,1,45,372,49,12,68,6,2,2,3,0,0
827,2,44,329,37,14,123,10,1,1,0,0,0
827,3,48,290,42,9,140,22,1,3,3,2,0
827,4,41,238,44,9,191,21,1,6,0,1,0
828,0,41,387,54,18,47,8,0,4,0,0,0
828,1,47,367,54,9,66,8,0,2,3,1,0
828,2,50,326,41,19,122,10,1,1,0,1,0
828,3,51,291,41,13,146,16,1,6,0,1,0
828,4,38,246,37,9,185,26,1,6,0,0,0
829,0,44,392,51,19,49,5,1,3,0,0,0
829,1,46,367,54,13,65,9,0,3,2,0,1
829,2,50,319,49,21,118,12,1,2,0,1,0
829,3,54,288,43,11,137,26,1,6,0,0,0
829,4,40,246,37,12,186,24,0,6,1,1,0
830,0,42,385,58,15,48,6,1,3,0,0,0
830,1,54,368,53,7,62,12,0,2,3,0,0
830,2,53,318,51,21,119,10,3,2,0,0,0
830,3,54,282,48,11,147,17,1,5,1,1,0
830,4,48,239,41,14,190,23,0,6,1,3,0
831,0,48,389,54,16,48,6,1,3,0,0,0
831,1,54,368,53,13,63,11,0,2,3,1,0
831,2,51,310,58,21,114,16,3,2,0,1,0
831,3,58,280,54,9,137,24,1,4,1,0,0
831,4,47,243,39,17,191,19,0,7,1,1,1
832,0,51,388,55,22,47,7,1,3,0,0,0
832,1,50,371,51,8,59,14,1,3,2,0,1
832,2,47,307,61,21,113,16,3,3,0,2,0
832,3,56,284,49,14,140,22,0,3,2,2,0
832,4,46,247,34,17,188,23,0,7,1,1,0
833,0,49,388,55,27,46,8,1,2,1,0,2
833,1,47,372,49,9,56,18,3,3,2,1,0
833,2,42,322,47,19,112,16,3,3,0,0,0
833,3,47,283,52,16,137,24,1,2,2,0,0
833,4,51,247,33,18,188,23,0,6,3,1,0
834,0,49,379,64,24,48,6,3,3,0,0,0
834,1,47,369,51,11,61,14,1,3,2,1,1
834,2,48,324,44,18,117,12,3,2,1,1,0
834,3,44,289,45,15,136,26,0,3,1,2,0
834,4,51,242,35,16,187,26,0,7,3,3,0
835,0,43,378,66,19,46,7,3,3,0,0,0
835,1,51,356,63,13,68,8,1,3,2,2,0
835,2,54,332,37,17,113,15,2,2,1,0,0
835,3,50,292,43,6,137,23,0,5,0,1,0
835,4,49,239,38,17,194,19,0,7,3,0,0
836,0,43,379,65,20,46,6,4,4,0,0,0
836,1,48,355,66,14,64,11,0,3,1,0,0
836,2,52,325,43,18,111,18,1,2,1,1,0
836,3,59,292,41,11,139,24,0,3,1,4,0
836,4,48,240,35,19,192,23,1,7,3,3,0
837,0,51,379,64,19,46,7,2,4,0,2,0
837,1,50,348,73,13,63,12,0,3,1,0,0
837,2,61,317,49,18,113,18,1,3,0,2,0
837,3,55,288,45,15,145,18,0,3,1,2,0
837,4,57,232,43,19,187,29,1,7,2,2,0
838,0,52,376,69,23,49,3,2,3,0,0,0
838,1,44,361,60,18,67,9,0,2,1,1,0
838,2,55,309,55,15,109,24,1,3,0,1,0
838,3,56,287,47,16,145,17,1,3,1,0,1
838,4,67,233,43,17,180,36,1,5,3,1,0
839,0,56,383,62,24,48,4,1,3,0,0,2
839,1,45,349,71,17,64,12,0,2,2,1,0
839,2,61,309,57,17,111,20,1,3,0,0,0
839,3,53,285,47,14,143,21,1,3,1,1,0
839,4,63,232,41,17,187,32,1,7,1,2,1
840,0,55,380,66,21,44,7,1,3,0,0,0
840,1,48,358,61,15,68,9,0,2,2,1,0
840,2,54,301,62,18,114,20,1,3,0,3,0
840,3,54,282,51,13,144,20,1,2,1,1,0
840,4,65,237,36,19,189,30,1,7,1,2,0
841,0,50,384,63,19,44,6,0,3,0,0,0
841,1,50,370,49,14,67,10,0,3,1,1,0
841,2,48,309,54,16,119,15,1,3,0,0,0
841,3,52,277,55,12,145,20,0,2,1,1,0
841,4,53,239,32,15,197,25,1,7,0,3,0
842,0,41,386,59,20,46,6,1,2,1,2,0
842,1,41,372,47,12,66,11,0,3,1,0,0
842,2,47,323,40,17,116,18,2,3,0,0,0
842,3,44,289,44,17,149,15,0,2,1,0,0
842,4,48,242,31,15,189,31,2,5,2,0,0
843,0,42,385,60,16,46,6,1,3,0,0,0
843,1,39,367,52,13,69,8,0,3,1,0,0
843,2,54,321,41,15,119,16,2,3,0,1,0
843,3,46,287,46,14,148,16,0,2,1,0,0
843,4,51,241,33,13,193,25,1,6,2,0,0
844,0,47,384,60,19,45,8,1,3,0,1,0
844,1,49,364,55,14,67,9,1,3,2,0,0
844,2,53,307,56,12,118,16,2,3,0,0,0
844,3,58,289,43,17,149,16,0,2,1,2,0
844,4,43,237,36,13,193,26,0,7,1,2,0
845,0,45,379,65,18,44,9,1,3,0,0,0
845,1,51,377,41,14,67,10,1,3,2,1,0
845,2,47,308,56,11,115,17,2,4,0,0,0
845,3,51,287,45,18,150,15,0,2,1,0,0
845,4,45,240,32,15,195,25,0,7,1,1,0
846,0,44,385,61,13,41,10,1,3,0,0,0
846,1,48,375,44,14,66,10,1,4,1,0,0
846,2,47,306,57,13,117,16,1,4,0,1,0
846,3,45,285,46,16,150,16,0,3,0,2,0
846,4,55,242,31,13,202,17,0,6,2,0,0
847,0,47,385,61,14,42,9,1,3,0,0,0
847,1,48,367,50,11,72,6,2,4,1,2,0
847,2,50,303,59,12,117,17,1,2,2,2,0
847,3,45,282,50,12,149,15,2,4,0,1,0
847,4,59,245,29,16,199,18,0,6,3,0,0
848,0,47,380,66,22,40,10,0,4,0,2,0
848,1,58,363,54,14,67,11,1,5,0,0,0
848,2,44,298,62,22,122,14,0,2,2,2,0
848,3,47,279,51,12,148,18,2,4,0,2,0
848,4,66,246,29,11,188,28,0,8,1,2,0
849,0,47,380,67,22,42,8,0,3,0,0,0
849,1,59,362,55,18,69,10,0,4,0,1,0
849,2,44,307,54,18,121,14,1,2,2,0,0
849,3,48,278,51,12,148,19,2,4,0,2,0
849,4,58,245,29,10,188,29,0,8,1,2,0
850,0,43,382,65,27,42,8,0,3,0,0,0
850,1,49,362,57,18,66,11,0,4,0,0,0
850,2,44,313,46,17,120,17,1,3,1,2,1
850,3,47,279,48,12,152,17,1,4,0,2,0
850,4,64,244,31,9,185,30,0,9,1,2,0
851,0,41,388,60,25,41,8,1,3,0,0,0
851,1,50,362,57,17,65,12,2,4,0,0,0
851,2,39,309,50,14,118,18,0,3,2,0,0
851,3,48,283,45,17,154,13,1,3,2,0,0
851,4,62,251,28,11,178,33,0,10,0,1,1
852,0,36,390,57,26,43,7,0,3,0,0,1
852,1,47,359,62,16,63,13,2,3,0,0,0
852,2,39,325,37,14,113,20,0,5,0,0,0
852,3,43,281,45,18,150,19,0,3,2,2,1
852,4,60,253,24,12,184,27,0,12,0,2,0
853,0,37,389,58,25,43,6,0,4,0,1,3
853,1,45,371,50,17,63,13,1,3,0,0,0
853,2,33,324,38,17,110,23,0,5,0,0,1
853,3,39,283,40,20,154,18,0,4,1,1,0
853,4,59,251,27,13,179,32,0,11,0,0,0
854,0,40,393,54,25,42,7,0,4,0,0,0
854,1,48,373,48,19,67,9,0,2,1,0,0
854,2,42,315,47,17,114,18,1,6,0,0,0
854,3,47,273,50,13,154,18,1,5,0,1,0
854,4,54,244,32,13,178,35,0,10,1,2,0
855,0,47,395,52,27,44,5,0,4,0,0,1
855,1,46,365,55,19,65,12,0,3,0,1,0
